Id;Type;Name;Schema;ParentId;ParentType;Title;Description;CustomField1;CustomField2;CustomField3
1487;COLUMN;LineTotal;;2;TABLE;;Per product subtotal. Computed as OrderQty * UnitPrice.;;;
1491;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1484;COLUMN;OrderQty;;2;TABLE;;Quantity ordered.;;;
1485;COLUMN;ProductID;;2;TABLE;;Product identification number. Foreign key to Product.ProductID.;;;
1482;COLUMN;PurchaseOrderDetailID;;2;TABLE;;Primary key. One line number per purchased product.;;;
1481;COLUMN;PurchaseOrderID;;2;TABLE;;Primary key. Foreign key to PurchaseOrderHeader.PurchaseOrderID.;;;
1488;COLUMN;ReceivedQty;;2;TABLE;;Quantity actually received from the vendor.;;;
1489;COLUMN;RejectedQty;;2;TABLE;;Quantity rejected during inspection.;;;
1490;COLUMN;StockedQty;;2;TABLE;;Quantity accepted into inventory. Computed as ReceivedQty - RejectedQty.;;;
1486;COLUMN;UnitPrice;;2;TABLE;;Vendor's selling price of a single product.;;;
1495;COLUMN;EmployeeID;;2;TABLE;;Employee who created the purchase order. Foreign key to Employee.BusinessEntityID.;;;
1502;COLUMN;Freight;;2;TABLE;;Shipping cost.;;;
1504;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1498;COLUMN;OrderDate;;2;TABLE;;Purchase order creation date.;;;
1492;COLUMN;PurchaseOrderID;;2;TABLE;;Primary key.;;;
1493;COLUMN;RevisionNumber;;2;TABLE;;Incremental number to track changes to the purchase order over time.;;;
1499;COLUMN;ShipDate;;2;TABLE;;Estimated shipment date from the vendor.;;;
1497;COLUMN;ShipMethodID;;2;TABLE;;Shipping method. Foreign key to ShipMethod.ShipMethodID.;;;
1494;COLUMN;Status;;2;TABLE;;"Order current status. 1 = Pending; 2 = Approved; 3 = Rejected; 4 = Complete";;;
1500;COLUMN;SubTotal;;2;TABLE;;Purchase order subtotal. Computed as SUM(PurchaseOrderDetail.LineTotal)for the appropriate PurchaseOrderID.;;;
1501;COLUMN;TaxAmt;;2;TABLE;;Tax amount.;;;
1503;COLUMN;TotalDue;;2;TABLE;;Total due to vendor. Computed as Subtotal + TaxAmt + Freight.;;;
1496;COLUMN;VendorID;;2;TABLE;;Vendor with whom the purchase order is placed. Foreign key to Vendor.BusinessEntityID.;;;
1510;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1506;COLUMN;Name;;2;TABLE;;Shipping company name.;;;
1509;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1507;COLUMN;ShipBase;;2;TABLE;;Minimum shipping charge.;;;
1505;COLUMN;ShipMethodID;;2;TABLE;;Primary key for ShipMethod records.;;;
1508;COLUMN;ShipRate;;2;TABLE;;Shipping charge per pound.;;;
1512;COLUMN;AccountNumber;;2;TABLE;;Vendor account (identification) number.;;;
1516;COLUMN;ActiveFlag;;2;TABLE;;0 = Vendor no longer used. 1 = Vendor is actively used.;;;
1511;COLUMN;BusinessEntityID;;2;TABLE;;Primary key for Vendor records.  Foreign key to BusinessEntity.BusinessEntityID;;;
1514;COLUMN;CreditRating;;2;TABLE;;1 = Superior, 2 = Excellent, 3 = Above average, 4 = Average, 5 = Below average;;;
1518;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1513;COLUMN;Name;;2;TABLE;;Company name.;;;
1515;COLUMN;PreferredVendorStatus;;2;TABLE;;0 = Do not use if another vendor is available. 1 = Preferred over other vendors supplying the same product.;;;
1517;COLUMN;PurchasingWebServiceURL;;2;TABLE;;Vendor URL.;;;
1519;COLUMN;CountryRegionCode;;2;TABLE;;ISO code for countries and regions. Foreign key to CountryRegion.CountryRegionCode.;;;
1520;COLUMN;CurrencyCode;;2;TABLE;;ISO standard currency code. Foreign key to Currency.CurrencyCode.;;;
1521;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1524;COLUMN;CardNumber;;2;TABLE;;Credit card number.;;;
1523;COLUMN;CardType;;2;TABLE;;Credit card name.;;;
1522;COLUMN;CreditCardID;;2;TABLE;;Primary key for CreditCard records.;;;
1525;COLUMN;ExpMonth;;2;TABLE;;Credit card expiration month.;;;
1526;COLUMN;ExpYear;;2;TABLE;;Credit card expiration year.;;;
1527;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1528;COLUMN;CurrencyCode;;2;TABLE;;The ISO code for the Currency.;;;
1530;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1529;COLUMN;Name;;2;TABLE;;Currency name.;;;
1535;COLUMN;AverageRate;;2;TABLE;;Average exchange rate for the day.;;;
1532;COLUMN;CurrencyRateDate;;2;TABLE;;Date and time the exchange rate was obtained.;;;
1531;COLUMN;CurrencyRateID;;2;TABLE;;Primary key for CurrencyRate records.;;;
1536;COLUMN;EndOfDayRate;;2;TABLE;;Final exchange rate for the day.;;;
1533;COLUMN;FromCurrencyCode;;2;TABLE;;Exchange rate was converted from this currency code.;;;
1537;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1534;COLUMN;ToCurrencyCode;;2;TABLE;;Exchange rate was converted to this currency code.;;;
1542;COLUMN;AccountNumber;;2;TABLE;;Unique number identifying the customer assigned by the accounting system.;;;
1538;COLUMN;CustomerID;;2;TABLE;;Primary key.;;;
1544;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1539;COLUMN;PersonID;;2;TABLE;;Foreign key to Person.BusinessEntityID;;;
1543;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1540;COLUMN;StoreID;;2;TABLE;;Foreign key to Store.BusinessEntityID;;;
1541;COLUMN;TerritoryID;;2;TABLE;;ID of the territory in which the customer is located. Foreign key to SalesTerritory.SalesTerritoryID.;;;
1545;COLUMN;BusinessEntityID;;2;TABLE;;Business entity identification number. Foreign key to Person.BusinessEntityID.;;;
1546;COLUMN;CreditCardID;;2;TABLE;;Credit card identification number. Foreign key to CreditCard.CreditCardID.;;;
1547;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1550;COLUMN;CarrierTrackingNumber;;2;TABLE;;Shipment tracking number supplied by the shipper.;;;
1556;COLUMN;LineTotal;;2;TABLE;;Per product subtotal. Computed as UnitPrice * (1 - UnitPriceDiscount) * OrderQty.;;;
1558;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1551;COLUMN;OrderQty;;2;TABLE;;Quantity ordered per product.;;;
1552;COLUMN;ProductID;;2;TABLE;;Product sold to customer. Foreign key to Product.ProductID.;;;
1557;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1549;COLUMN;SalesOrderDetailID;;2;TABLE;;Primary key. One incremental unique number per product sold.;;;
1548;COLUMN;SalesOrderID;;2;TABLE;;Primary key. Foreign key to SalesOrderHeader.SalesOrderID.;;;
1553;COLUMN;SpecialOfferID;;2;TABLE;;Promotional code. Foreign key to SpecialOffer.SpecialOfferID.;;;
1554;COLUMN;UnitPrice;;2;TABLE;;Selling price of a single product.;;;
1555;COLUMN;UnitPriceDiscount;;2;TABLE;;Discount amount.;;;
1568;COLUMN;AccountNumber;;2;TABLE;;Financial accounting number reference.;;;
1572;COLUMN;BillToAddressID;;2;TABLE;;Customer billing address. Foreign key to Address.AddressID.;;;
1582;COLUMN;Comment;;2;TABLE;;Sales representative comments.;;;
1576;COLUMN;CreditCardApprovalCode;;2;TABLE;;Approval code provided by the credit card company.;;;
1575;COLUMN;CreditCardID;;2;TABLE;;Credit card identification number. Foreign key to CreditCard.CreditCardID.;;;
1577;COLUMN;CurrencyRateID;;2;TABLE;;Currency exchange rate used. Foreign key to CurrencyRate.CurrencyRateID.;;;
1569;COLUMN;CustomerID;;2;TABLE;;Customer identification number. Foreign key to Customer.BusinessEntityID.;;;
1562;COLUMN;DueDate;;2;TABLE;;Date the order is due to the customer.;;;
1580;COLUMN;Freight;;2;TABLE;;Shipping cost.;;;
1584;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1565;COLUMN;OnlineOrderFlag;;2;TABLE;;0 = Order placed by sales person. 1 = Order placed online by customer.;;;
1561;COLUMN;OrderDate;;2;TABLE;;Dates the sales order was created.;;;
1567;COLUMN;PurchaseOrderNumber;;2;TABLE;;Customer purchase order number reference. ;;;
1560;COLUMN;RevisionNumber;;2;TABLE;;Incremental number to track changes to the sales order over time.;;;
1583;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1559;COLUMN;SalesOrderID;;2;TABLE;;Primary key.;;;
1566;COLUMN;SalesOrderNumber;;2;TABLE;;Unique sales order identification number.;;;
1570;COLUMN;SalesPersonID;;2;TABLE;;Sales person who created the sales order. Foreign key to SalesPerson.BusinessEntityID.;;;
1563;COLUMN;ShipDate;;2;TABLE;;Date the order was shipped to the customer.;;;
1574;COLUMN;ShipMethodID;;2;TABLE;;Shipping method. Foreign key to ShipMethod.ShipMethodID.;;;
1573;COLUMN;ShipToAddressID;;2;TABLE;;Customer shipping address. Foreign key to Address.AddressID.;;;
1564;COLUMN;Status;;2;TABLE;;"Order current status. 1 = In process; 2 = Approved; 3 = Backordered; 4 = Rejected; 5 = Shipped; 6 = Cancelled";;;
1578;COLUMN;SubTotal;;2;TABLE;;Sales subtotal. Computed as SUM(SalesOrderDetail.LineTotal)for the appropriate SalesOrderID.;;;
1579;COLUMN;TaxAmt;;2;TABLE;;Tax amount.;;;
1571;COLUMN;TerritoryID;;2;TABLE;;Territory in which the sale was made. Foreign key to SalesTerritory.SalesTerritoryID.;;;
1581;COLUMN;TotalDue;;2;TABLE;;Total due from customer. Computed as Subtotal + TaxAmt + Freight.;;;
1587;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1585;COLUMN;SalesOrderID;;2;TABLE;;Primary key. Foreign key to SalesOrderHeader.SalesOrderID.;;;
1586;COLUMN;SalesReasonID;;2;TABLE;;Primary key. Foreign key to SalesReason.SalesReasonID.;;;
1591;COLUMN;Bonus;;2;TABLE;;Bonus due if quota is met.;;;
1588;COLUMN;BusinessEntityID;;2;TABLE;;Primary key for SalesPerson records. Foreign key to Employee.BusinessEntityID;;;
1592;COLUMN;CommissionPct;;2;TABLE;;Commision percent received per sale.;;;
1596;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1595;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1594;COLUMN;SalesLastYear;;2;TABLE;;Sales total of previous year.;;;
1590;COLUMN;SalesQuota;;2;TABLE;;Projected yearly sales.;;;
1593;COLUMN;SalesYTD;;2;TABLE;;Sales total year to date.;;;
1589;COLUMN;TerritoryID;;2;TABLE;;Territory currently assigned to. Foreign key to SalesTerritory.SalesTerritoryID.;;;
1597;COLUMN;BusinessEntityID;;2;TABLE;;Sales person identification number. Foreign key to SalesPerson.BusinessEntityID.;;;
1601;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1598;COLUMN;QuotaDate;;2;TABLE;;Sales quota date.;;;
1600;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1599;COLUMN;SalesQuota;;2;TABLE;;Sales quota amount.;;;
1605;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1603;COLUMN;Name;;2;TABLE;;Sales reason description.;;;
1604;COLUMN;ReasonType;;2;TABLE;;Category the sales reason belongs to.;;;
1602;COLUMN;SalesReasonID;;2;TABLE;;Primary key for SalesReason records.;;;
1612;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1610;COLUMN;Name;;2;TABLE;;Tax rate description.;;;
1611;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1606;COLUMN;SalesTaxRateID;;2;TABLE;;Primary key for SalesTaxRate records.;;;
1607;COLUMN;StateProvinceID;;2;TABLE;;State, province, or country/region the sales tax applies to.;;;
1609;COLUMN;TaxRate;;2;TABLE;;Tax rate amount.;;;
1608;COLUMN;TaxType;;2;TABLE;;1 = Tax applied to retail transactions, 2 = Tax applied to wholesale transactions, 3 = Tax applied to all sales (retail and wholesale) transactions.;;;
1620;COLUMN;CostLastYear;;2;TABLE;;Business costs in the territory the previous year.;;;
1619;COLUMN;CostYTD;;2;TABLE;;Business costs in the territory year to date.;;;
1615;COLUMN;CountryRegionCode;;2;TABLE;;ISO standard country or region code. Foreign key to CountryRegion.CountryRegionCode. ;;;
1616;COLUMN;Group;;2;TABLE;;Geographic area to which the sales territory belong.;;;
1622;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1614;COLUMN;Name;;2;TABLE;;Sales territory description;;;
1621;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1618;COLUMN;SalesLastYear;;2;TABLE;;Sales in the territory the previous year.;;;
1617;COLUMN;SalesYTD;;2;TABLE;;Sales in the territory year to date.;;;
1613;COLUMN;TerritoryID;;2;TABLE;;Primary key for SalesTerritory records.;;;
1623;COLUMN;BusinessEntityID;;2;TABLE;;Primary key. The sales rep.  Foreign key to SalesPerson.BusinessEntityID.;;;
1626;COLUMN;EndDate;;2;TABLE;;Date the sales representative left work in the territory.;;;
1628;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1627;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1625;COLUMN;StartDate;;2;TABLE;;Primary key. Date the sales representive started work in the territory.;;;
1624;COLUMN;TerritoryID;;2;TABLE;;Primary key. Territory identification number. Foreign key to SalesTerritory.SalesTerritoryID.;;;
1633;COLUMN;DateCreated;;2;TABLE;;Date the time the record was created.;;;
1634;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1632;COLUMN;ProductID;;2;TABLE;;Product ordered. Foreign key to Product.ProductID.;;;
1631;COLUMN;Quantity;;2;TABLE;;Product quantity ordered.;;;
1630;COLUMN;ShoppingCartID;;2;TABLE;;Shopping cart identification number.;;;
1629;COLUMN;ShoppingCartItemID;;2;TABLE;;Primary key for ShoppingCartItem records.;;;
1639;COLUMN;Category;;2;TABLE;;Group the discount applies to such as Reseller or Customer.;;;
1636;COLUMN;Description;;2;TABLE;;Discount description.;;;
1637;COLUMN;DiscountPct;;2;TABLE;;Discount percentage.;;;
1641;COLUMN;EndDate;;2;TABLE;;Discount end date.;;;
1643;COLUMN;MaxQty;;2;TABLE;;Maximum discount percent allowed.;;;
1642;COLUMN;MinQty;;2;TABLE;;Minimum discount percent allowed.;;;
1645;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1644;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1635;COLUMN;SpecialOfferID;;2;TABLE;;Primary key for SpecialOffer records.;;;
1640;COLUMN;StartDate;;2;TABLE;;Discount start date.;;;
1638;COLUMN;Type;;2;TABLE;;Discount type category.;;;
1649;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1647;COLUMN;ProductID;;2;TABLE;;Product identification number. Foreign key to Product.ProductID.;;;
1648;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1646;COLUMN;SpecialOfferID;;2;TABLE;;Primary key for SpecialOfferProduct records.;;;
1650;COLUMN;BusinessEntityID;;2;TABLE;;Primary key. Foreign key to Customer.BusinessEntityID.;;;
1653;COLUMN;Demographics;;2;TABLE;;Demographic information about the store such as the number of employees, annual sales and store type.;;;
1655;COLUMN;ModifiedDate;;2;TABLE;;Date and time the record was last updated.;;;
1651;COLUMN;Name;;2;TABLE;;Name of the store.;;;
1654;COLUMN;rowguid;;2;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
1652;COLUMN;SalesPersonID;;2;TABLE;;ID of the sales person assigned to the customer. Foreign key to SalesPerson.BusinessEntityID.;;;
1666;COLUMN;AdditionalContactInfo;;2;VIEW;;;;;
1663;COLUMN;AddressLine1;;2;VIEW;;;;;
1670;COLUMN;AddressLine2;;2;VIEW;;;;;
1668;COLUMN;BusinessEntityID;;2;VIEW;;;;;
1660;COLUMN;City;;2;VIEW;;;;;
1658;COLUMN;CountryRegionName;;2;VIEW;;;;;
1671;COLUMN;EmailAddress;;2;VIEW;;;;;
1659;COLUMN;EmailPromotion;;2;VIEW;;;;;
1661;COLUMN;FirstName;;2;VIEW;;;;;
1667;COLUMN;JobTitle;;2;VIEW;;;;;
1656;COLUMN;LastName;;2;VIEW;;;;;
1669;COLUMN;MiddleName;;2;VIEW;;;;;
1657;COLUMN;PhoneNumber;;2;VIEW;;;;;
1662;COLUMN;PhoneNumberType;;2;VIEW;;;;;
1673;COLUMN;PostalCode;;2;VIEW;;;;;
1665;COLUMN;StateProvinceName;;2;VIEW;;;;;
1664;COLUMN;Suffix;;2;VIEW;;;;;
1672;COLUMN;Title;;2;VIEW;;;;;
1680;COLUMN;BusinessEntityID;;2;VIEW;;;;;
1677;COLUMN;Department;;2;VIEW;;;;;
1674;COLUMN;FirstName;;2;VIEW;;;;;
1676;COLUMN;GroupName;;2;VIEW;;;;;
1682;COLUMN;JobTitle;;2;VIEW;;;;;
1678;COLUMN;LastName;;2;VIEW;;;;;
1683;COLUMN;MiddleName;;2;VIEW;;;;;
1681;COLUMN;StartDate;;2;VIEW;;;;;
1675;COLUMN;Suffix;;2;VIEW;;;;;
1679;COLUMN;Title;;2;VIEW;;;;;
1691;COLUMN;BusinessEntityID;;2;VIEW;;;;;
1687;COLUMN;Department;;2;VIEW;;;;;
1688;COLUMN;EndDate;;2;VIEW;;;;;
1686;COLUMN;FirstName;;2;VIEW;;;;;
1685;COLUMN;GroupName;;2;VIEW;;;;;
1689;COLUMN;LastName;;2;VIEW;;;;;
1692;COLUMN;MiddleName;;2;VIEW;;;;;
1694;COLUMN;Shift;;2;VIEW;;;;;
1693;COLUMN;StartDate;;2;VIEW;;;;;
1684;COLUMN;Suffix;;2;VIEW;;;;;
1690;COLUMN;Title;;2;VIEW;;;;;
1699;COLUMN;Addr.Loc.City;;2;VIEW;;;;;
1704;COLUMN;Addr.Loc.CountryRegion;;2;VIEW;;;;;
1709;COLUMN;Addr.Loc.State;;2;VIEW;;;;;
1703;COLUMN;Addr.PostalCode;;2;VIEW;;;;;
1700;COLUMN;Addr.Type;;2;VIEW;;;;;
1710;COLUMN;BusinessEntityID;;2;VIEW;;;;;
1697;COLUMN;EMail;;2;VIEW;;;;;
1698;COLUMN;JobCandidateID;;2;VIEW;;;;;
1702;COLUMN;ModifiedDate;;2;VIEW;;;;;
1705;COLUMN;Name.First;;2;VIEW;;;;;
1695;COLUMN;Name.Last;;2;VIEW;;;;;
1708;COLUMN;Name.Middle;;2;VIEW;;;;;
1696;COLUMN;Name.Prefix;;2;VIEW;;;;;
1706;COLUMN;Name.Suffix;;2;VIEW;;;;;
1707;COLUMN;Skills;;2;VIEW;;;;;
1701;COLUMN;WebSite;;2;VIEW;;;;;
1715;COLUMN;Edu.Degree;;2;VIEW;;;;;
1714;COLUMN;Edu.EndDate;;2;VIEW;;;;;
1719;COLUMN;Edu.GPA;;2;VIEW;;;;;
1721;COLUMN;Edu.GPAScale;;2;VIEW;;;;;
1716;COLUMN;Edu.Level;;2;VIEW;;;;;
1717;COLUMN;Edu.Loc.City;;2;VIEW;;;;;
1718;COLUMN;Edu.Loc.CountryRegion;;2;VIEW;;;;;
1720;COLUMN;Edu.Loc.State;;2;VIEW;;;;;
1723;COLUMN;Edu.Major;;2;VIEW;;;;;
1711;COLUMN;Edu.Minor;;2;VIEW;;;;;
1712;COLUMN;Edu.School;;2;VIEW;;;;;
1722;COLUMN;Edu.StartDate;;2;VIEW;;;;;
1713;COLUMN;JobCandidateID;;2;VIEW;;;;;
1734;COLUMN;Emp.EndDate;;2;VIEW;;;;;
1724;COLUMN;Emp.FunctionCategory;;2;VIEW;;;;;
